StationId,State,Year,Month,Day,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
DL014,Delhi,2015,6,20,Summer,,,4.03,44.77,26.98,92.34,1.72,5.21,37.31,,,,
DL014,Delhi,2015,6,21,Summer,,,4.67,45.65,28.02,94.1,1.72,6.97,35.56,,,,
DL014,Delhi,2015,6,22,Summer,,,4.65,47.34,28.94,92.46,1.71,5.75,30.47,,,,
DL014,Delhi,2015,6,23,Summer,,,8.16,53.69,35.16,87.38,1.71,5.83,49.68,,,,
DL014,Delhi,2015,6,24,Summer,,,6.18,49.51,31.27,90.61,,5.89,38.68,,,,
DL014,Delhi,2015,6,25,Summer,,,4.56,44.12,27.09,97.36,,5.33,34.27,,,,
DL014,Delhi,2015,6,26,Summer,,,6.51,55.49,34.87,84.78,,6.2,32.45,,,,
DL014,Delhi,2015,6,27,Summer,,,5.43,48.54,30.26,89.4,,7.27,30.84,,,,
DL014,Delhi,2015,6,28,Summer,,,6.03,50.55,31.73,90.15,,8.39,29.85,,,,
DL014,Delhi,2015,6,29,Summer,,,4.17,45.82,27.7,94.02,,5.26,34.66,,,,
DL014,Delhi,2015,6,30,Summer,,,4.57,46.99,28.62,93.69,,6.31,33.58,,,,
DL014,Delhi,2015,7,1,Monsoon,,,4.73,47.58,29.19,91.89,,6.41,34.88,,,,
DL014,Delhi,2015,7,2,Monsoon,,,5.81,54.91,33.93,91.35,,5.68,45.85,,,,
DL014,Delhi,2015,7,3,Monsoon,,,5.26,49.21,30.46,93.62,,5.72,37.66,,,,
DL014,Delhi,2015,7,4,Monsoon,,,5.2,47.23,29.34,94.43,,6.82,33.79,,,,
DL014,Delhi,2015,7,5,Monsoon,,,7.38,52.91,34.22,91.71,,7.03,22.22,,,,
DL014,Delhi,2015,7,6,Monsoon,,,4.88,46.82,28.9,96.89,,5.94,17.73,,,,
DL014,Delhi,2015,7,7,Monsoon,,,4.95,49.62,30.38,95.2,,5.95,28.18,,,,
DL014,Delhi,2015,7,8,Monsoon,,,5.35,49.99,30.94,93.44,,7.56,30.23,,,,
DL014,Delhi,2015,7,9,Monsoon,,,7.03,48.12,31.29,95.2,,6.32,33.09,,,,
DL014,Delhi,2015,7,10,Monsoon,,,5.49,41.93,26.83,97.83,,6.77,26.86,,,,
DL014,Delhi,2015,7,11,Monsoon,,,,,,100.6,,6.17,44.8,,,,
DL014,Delhi,2015,7,12,Monsoon,,,,,,100.06,,6.11,20.12,,,,
DL014,Delhi,2015,7,13,Monsoon,,,16.88,65.06,48.19,95.46,,6.42,18.01,,,,
DL014,Delhi,2015,7,14,Monsoon,,,6.96,53.24,34.0,91.45,,6.26,17.73,,,,
DL014,Delhi,2015,7,15,Monsoon,,,5.17,41.25,26.17,98.23,,5.85,16.75,,,,
DL014,Delhi,2015,8,23,Monsoon,,,11.1,46.02,33.44,94.46,,5.49,23.42,,,,
DL014,Delhi,2015,8,24,Monsoon,,,12.12,47.65,35.23,92.11,,6.7,22.04,,,,
DL014,Delhi,2015,8,25,Monsoon,,,11.36,59.82,41.04,86.64,,5.86,27.61,,,,
DL014,Delhi,2015,8,26,Monsoon,,,10.85,46.35,33.35,92.06,,8.33,26.31,,,,
DL014,Delhi,2015,9,11,Monsoon,,,11.12,56.88,39.25,85.63,,5.93,50.27,,,,
DL014,Delhi,2015,9,12,Monsoon,,,11.39,53.21,37.56,88.44,,6.37,43.94,,,,
DL014,Delhi,2015,9,13,Monsoon,,,10.24,48.9,34.31,92.64,,6.43,42.96,,,,
DL014,Delhi,2015,9,14,Monsoon,,,15.4,67.11,48.24,79.01,,7.54,53.33,,,,
DL014,Delhi,2015,9,15,Monsoon,,,10.88,52.97,36.97,89.36,,7.15,48.21,,,,
DL014,Delhi,2015,9,16,Monsoon,,,9.31,51.14,34.74,93.2,,5.82,37.86,,,,
DL014,Delhi,2015,9,17,Monsoon,,,12.99,55.71,40.15,89.48,,5.31,45.3,,,,
DL014,Delhi,2015,9,18,Monsoon,,,10.06,48.54,33.98,92.25,,4.09,31.17,,,,
DL014,Delhi,2015,9,19,Monsoon,,,10.66,72.51,47.19,82.58,,6.76,35.64,,,,
DL014,Delhi,2015,9,20,Monsoon,,,9.51,192.33,110.08,57.75,,6.14,36.92,,,,
DL014,Delhi,2015,9,21,Monsoon,,,9.12,210.54,119.45,,,6.92,38.77,,,,
DL014,Delhi,2015,9,22,Monsoon,,,11.67,174.42,96.42,7.33,,6.16,35.86,,,,
DL014,Delhi,2015,9,23,Monsoon,,,8.0,247.0,5.0,4.0,,6.46,31.32,,,,
DL014,Delhi,2015,9,24,Monsoon,,,,,,,,7.22,34.45,,,,
DL014,Delhi,2015,9,25,Monsoon,,,,,,,,6.23,32.33,,,,
DL014,Delhi,2015,9,26,Monsoon,,,,,,,,7.02,30.81,,,,
DL014,Delhi,2015,9,27,Monsoon,,,,,,,,7.32,45.76,,,,
DL014,Delhi,2015,9,28,Monsoon,,,,,,,,6.78,29.48,,,,
DL014,Delhi,2015,9,29,Monsoon,,,11.5,36.22,22.47,11.69,,7.73,33.44,,,,
DL014,Delhi,2015,9,30,Monsoon,,,8.68,24.62,18.9,8.94,,6.68,40.57,,,,
DL014,Delhi,2015,10,1,Post-Monsoon,,,10.48,27.15,22.86,8.29,,7.4,50.06,,,,
DL014,Delhi,2015,10,2,Post-Monsoon,,,14.72,30.1,27.94,7.72,,6.2,39.29,,,,
DL014,Delhi,2015,10,3,Post-Monsoon,,,9.72,23.36,20.34,6.68,,6.87,53.88,,,,
DL014,Delhi,2015,10,4,Post-Monsoon,,,25.12,36.17,39.65,7.07,,6.94,45.67,,,,
DL014,Delhi,2015,10,5,Post-Monsoon,,,28.5,43.04,46.08,7.02,,7.7,37.02,,,,
DL014,Delhi,2015,10,6,Post-Monsoon,,,22.88,37.17,38.28,9.88,,5.98,34.34,,,,
DL014,Delhi,2015,10,7,Post-Monsoon,,,11.83,27.08,23.95,13.74,,6.22,33.54,,,,
DL014,Delhi,2015,10,8,Post-Monsoon,,,17.28,31.18,30.65,13.97,,7.48,32.97,,,,
DL014,Delhi,2015,10,9,Post-Monsoon,,,21.14,35.61,36.08,14.22,,8.0,33.83,,,,
DL014,Delhi,2015,10,10,Post-Monsoon,,,33.4,45.95,51.67,14.42,,6.44,31.14,,,,
DL014,Delhi,2015,10,11,Post-Monsoon,,,22.59,35.22,37.11,10.98,,6.03,39.7,,,,
DL014,Delhi,2015,10,12,Post-Monsoon,,,19.52,32.52,33.14,9.98,,6.81,33.57,,,,
DL014,Delhi,2015,10,13,Post-Monsoon,,,14.76,25.48,25.54,10.83,,7.06,48.53,,,,
DL014,Delhi,2015,10,14,Post-Monsoon,,,8.98,18.03,16.86,9.76,,6.51,45.85,,,,
DL014,Delhi,2015,10,15,Post-Monsoon,,,13.49,26.06,24.85,9.07,,6.86,63.19,,,,
DL014,Delhi,2015,10,16,Post-Monsoon,,,15.98,29.46,28.71,7.28,,5.25,44.16,,,,
DL014,Delhi,2015,10,17,Post-Monsoon,,,11.06,20.75,20.07,6.78,,7.49,36.24,,,,
DL014,Delhi,2015,10,18,Post-Monsoon,,,6.79,11.02,11.43,7.38,,6.78,46.95,,,,
DL014,Delhi,2015,10,19,Post-Monsoon,,,5.07,7.73,8.23,7.05,,5.72,42.73,,,,
DL014,Delhi,2015,10,20,Post-Monsoon,,,4.78,6.8,7.45,7.0,,7.41,42.09,,,,
DL014,Delhi,2015,10,21,Post-Monsoon,,,4.19,6.14,6.72,7.0,,6.39,37.78,,,,
DL014,Delhi,2015,10,24,Post-Monsoon,,,4.06,6.19,6.22,6.97,,7.95,45.94,,,,
DL014,Delhi,2015,10,25,Post-Monsoon,,,3.98,6.0,6.01,7.01,,5.79,49.53,,,,
DL014,Delhi,2015,10,26,Post-Monsoon,,,4.02,6.04,6.03,7.0,,8.81,40.8,,,,
DL014,Delhi,2015,10,27,Post-Monsoon,,,3.99,6.0,6.07,7.0,,7.57,32.5,,,,
DL014,Delhi,2015,10,28,Post-Monsoon,,,7.32,14.97,13.68,11.74,,5.58,27.24,,,,
DL014,Delhi,2015,10,29,Post-Monsoon,,,12.96,60.0,41.33,27.92,,7.85,39.28,,,,
DL014,Delhi,2015,10,30,Post-Monsoon,,,17.2,63.54,47.81,22.64,,18.53,33.55,,,,
DL014,Delhi,2015,10,31,Post-Monsoon,,,29.04,92.34,71.02,35.77,,31.29,35.14,,,,
DL014,Delhi,2015,11,1,Post-Monsoon,,,40.79,111.8,87.71,48.6,,41.7,35.06,,,,
DL014,Delhi,2015,11,2,Post-Monsoon,,,32.01,104.19,80.78,38.75,,17.42,41.62,,,,
DL014,Delhi,2015,11,3,Post-Monsoon,,,26.06,91.54,65.75,32.64,,5.36,32.0,,,,
DL014,Delhi,2015,11,4,Post-Monsoon,,,35.19,110.83,87.35,41.42,,15.3,42.61,,,,
DL014,Delhi,2015,11,5,Post-Monsoon,,,14.51,55.91,41.57,16.35,,10.39,38.52,,,,
DL014,Delhi,2015,11,6,Post-Monsoon,,,14.56,60.36,43.92,17.39,,10.84,18.86,,,,
DL014,Delhi,2015,11,7,Post-Monsoon,,,13.61,63.33,44.78,17.18,,11.3,20.22,,,,
DL014,Delhi,2015,11,8,Post-Monsoon,,,10.07,46.36,32.81,12.03,,26.47,24.83,,,,
DL014,Delhi,2015,11,9,Post-Monsoon,,,29.42,87.77,68.88,35.56,,43.73,44.9,,,,
DL014,Delhi,2015,11,10,Post-Monsoon,,,29.73,100.06,73.85,38.45,,42.0,29.79,,,,
DL014,Delhi,2015,11,11,Post-Monsoon,,,10.11,46.38,32.92,13.43,,11.19,24.01,,,,
DL014,Delhi,2015,11,12,Post-Monsoon,,,14.43,55.53,41.24,18.18,,13.4,28.49,,,,
DL014,Delhi,2015,11,13,Post-Monsoon,,,14.14,61.15,44.08,19.01,,10.72,24.36,,,,
DL014,Delhi,2015,11,14,Post-Monsoon,,,11.11,50.1,35.69,14.19,,21.43,22.93,,,,
DL014,Delhi,2015,11,15,Post-Monsoon,,,28.62,94.97,73.79,35.39,,24.19,28.41,,,,
DL014,Delhi,2015,11,16,Post-Monsoon,,,27.52,91.06,70.8,33.94,,24.3,19.98,,,,
DL014,Delhi,2015,11,17,Post-Monsoon,,,16.21,56.49,43.17,21.52,,19.0,22.18,,,,
DL014,Delhi,2015,11,18,Post-Monsoon,,,25.56,81.95,64.31,32.9,,17.21,24.2,,,,
DL014,Delhi,2015,11,19,Post-Monsoon,,,36.12,114.11,90.08,44.55,,22.59,23.09,,,,
DL014,Delhi,2015,11,20,Post-Monsoon,,,47.17,142.25,114.07,55.96,,33.77,22.44,,,,
DL014,Delhi,2015,11,21,Post-Monsoon,,,37.48,123.69,96.27,45.79,,32.01,22.68,,,,
DL014,Delhi,2015,11,22,Post-Monsoon,,,35.03,112.53,88.31,41.82,,32.85,24.02,,,,
DL014,Delhi,2015,11,23,Post-Monsoon,,,24.38,148.66,122.55,47.66,,34.13,20.25,,,,
DL014,Delhi,2015,11,24,Post-Monsoon,,,19.94,237.44,163.0,84.05,,26.94,17.29,,,,
DL014,Delhi,2015,12,1,Winter,,,48.65,269.4,182.88,56.96,,4.6,16.25,,,,
DL014,Delhi,2015,12,2,Winter,,,55.8,241.04,193.97,70.1,,3.27,18.17,,,,
DL014,Delhi,2015,12,3,Winter,,,29.25,201.43,131.64,54.65,,13.95,16.78,,,,
DL014,Delhi,2015,12,4,Winter,,,31.32,130.99,95.17,44.17,3.49,21.37,19.41,,,,
DL014,Delhi,2015,12,5,Winter,,,66.97,224.2,173.65,86.09,6.51,32.51,20.4,,,,
DL014,Delhi,2015,12,6,Winter,,,58.16,201.49,154.47,71.35,6.52,37.41,21.44,,,,
DL014,Delhi,2015,12,7,Winter,,,42.73,163.86,121.94,51.33,6.1,29.91,29.08,,,,
DL014,Delhi,2015,12,8,Winter,,,84.08,275.21,220.23,101.73,5.8,35.79,26.55,,,,
DL014,Delhi,2015,12,9,Winter,,,40.56,160.97,118.64,49.75,3.01,38.85,41.72,,,,
DL014,Delhi,2015,12,10,Winter,,,19.48,99.96,69.0,25.19,1.91,26.47,54.33,,,,
DL014,Delhi,2015,12,20,Winter,,,78.02,257.36,200.37,99.1,46.0,19.53,17.74,,,,
DL014,Delhi,2015,12,21,Winter,,,60.53,169.33,142.91,77.24,46.0,16.84,18.55,,,,
DL014,Delhi,2015,12,22,Winter,,,90.92,294.04,230.35,115.42,26.85,23.74,17.98,,,,
DL014,Delhi,2015,12,23,Winter,,,43.35,177.98,129.88,61.36,3.88,26.77,16.24,,,,
DL014,Delhi,2015,12,24,Winter,,,12.24,86.76,56.15,22.09,46.05,17.06,18.96,,,,
DL014,Delhi,2015,12,25,Winter,,,18.64,104.89,70.96,31.18,46.01,10.22,19.62,,,,
DL014,Delhi,2015,12,26,Winter,,,36.36,165.35,117.59,55.92,46.08,11.85,20.56,,,,
DL014,Delhi,2015,12,27,Winter,,,20.48,158.18,100.75,38.16,46.0,16.54,19.17,,,,
DL014,Delhi,2015,12,28,Winter,,,15.5,139.46,86.83,32.05,36.5,17.59,21.65,,,,
DL014,Delhi,2015,12,29,Winter,,,18.0,126.19,81.7,30.64,1.67,21.85,21.46,,,,
DL014,Delhi,2015,12,30,Winter,,,47.56,185.86,146.04,63.7,2.1,20.68,19.95,,,,
DL014,Delhi,2015,12,31,Winter,,,43.41,117.49,116.23,55.17,3.04,27.22,18.86,,,,
DL014,Delhi,2016,1,1,Winter,,,43.91,156.15,118.74,55.52,,29.94,25.54,,,,
DL014,Delhi,2016,1,2,Winter,,,27.99,115.39,84.1,37.86,,27.67,18.46,,,,
DL014,Delhi,2016,1,3,Winter,,,20.43,90.15,64.57,27.93,,24.51,20.64,,,,
DL014,Delhi,2016,1,4,Winter,,,39.75,144.83,109.35,51.8,,31.8,18.48,,,,
DL014,Delhi,2016,1,5,Winter,,,30.03,124.06,90.42,39.88,1.95,38.66,25.1,,,,
DL014,Delhi,2016,1,6,Winter,,,53.6,176.73,137.67,68.15,1.75,44.05,31.58,,,,
DL014,Delhi,2016,1,15,Winter,,,8.45,53.0,34.98,14.2,4.23,8.15,25.36,,,,
DL014,Delhi,2016,1,16,Winter,,,4.28,26.9,17.82,8.69,3.97,7.63,28.75,,,,
DL014,Delhi,2016,1,17,Winter,,,8.8,46.57,31.94,14.36,2.9,8.2,29.75,,,,
DL014,Delhi,2016,1,18,Winter,,,23.29,86.14,64.8,31.39,4.7,8.34,28.65,,,,
DL014,Delhi,2016,1,19,Winter,,,6.29,43.97,28.59,11.15,17.82,8.69,25.3,,,,
DL014,Delhi,2016,1,20,Winter,,,6.82,39.78,26.77,12.03,4.18,8.88,27.04,,,,
DL014,Delhi,2016,1,21,Winter,,,5.78,36.22,23.97,11.02,4.09,8.22,29.54,,,,
DL014,Delhi,2016,1,22,Winter,,,7.46,42.83,28.96,12.36,3.14,8.6,29.34,,,,
DL014,Delhi,2016,1,23,Winter,,,23.55,74.4,58.75,28.3,1.94,8.42,30.42,,,,
DL014,Delhi,2016,11,3,Post-Monsoon,,197.69,,,0.0,,,,,,,,
DL014,Delhi,2016,11,4,Post-Monsoon,,368.38,,,0.0,,,,,,,,
DL014,Delhi,2016,11,5,Post-Monsoon,,708.99,,,0.0,,,,,,,,
DL014,Delhi,2016,11,6,Post-Monsoon,,736.74,,,0.0,,,,,,,,
DL014,Delhi,2016,11,7,Post-Monsoon,,379.09,,,0.0,,,,,,,,
DL014,Delhi,2016,11,8,Post-Monsoon,,294.97,,,0.0,,,,,,,,
DL014,Delhi,2016,11,9,Post-Monsoon,,236.48,,,0.0,,,,,,,,
DL014,Delhi,2016,11,10,Post-Monsoon,,231.09,,,0.0,,,,,,,,
DL014,Delhi,2016,11,11,Post-Monsoon,,279.68,,,0.0,,,,,,,,
DL014,Delhi,2016,11,12,Post-Monsoon,,235.28,,,0.0,,,,,,,,
DL014,Delhi,2016,11,13,Post-Monsoon,,196.3,,,0.0,,,,,,,,
DL014,Delhi,2016,11,14,Post-Monsoon,,161.16,,,0.0,,,,,,,,
DL014,Delhi,2016,11,15,Post-Monsoon,,186.28,,,0.0,,,,,,,,
DL014,Delhi,2016,11,16,Post-Monsoon,,203.06,,,0.0,,,,,,,,
DL014,Delhi,2016,11,17,Post-Monsoon,,173.97,,,0.0,,,,,,,,
DL014,Delhi,2016,11,18,Post-Monsoon,,186.57,,,0.0,,,,,,,,
DL014,Delhi,2016,11,19,Post-Monsoon,,165.9,,,0.0,,,,,,,,
DL014,Delhi,2016,11,20,Post-Monsoon,,194.31,,,0.0,,,,,,,,
DL014,Delhi,2016,11,21,Post-Monsoon,,201.24,,,0.0,,,,,,,,
DL014,Delhi,2016,11,22,Post-Monsoon,,286.45,,,0.0,,,,,,,,
DL014,Delhi,2016,11,23,Post-Monsoon,,310.82,,,0.0,,,,,,,,
DL014,Delhi,2016,11,24,Post-Monsoon,,391.25,,,0.0,,,,,,,,
DL014,Delhi,2016,11,25,Post-Monsoon,,258.3,,,0.0,,,,,,,,
DL014,Delhi,2016,11,26,Post-Monsoon,,216.96,,,0.0,,,,,,,,
DL014,Delhi,2016,11,27,Post-Monsoon,,226.96,,,0.0,,,,,,,,
DL014,Delhi,2016,11,28,Post-Monsoon,,217.61,,,0.0,,,,,,,,
DL014,Delhi,2016,11,29,Post-Monsoon,,423.29,,,0.0,,,,,,,,
DL014,Delhi,2016,11,30,Post-Monsoon,,394.75,,,0.0,,,,,,,,
DL014,Delhi,2016,12,1,Winter,,319.0,,,0.0,,,,,,,,
DL014,Delhi,2016,12,2,Winter,,162.99,,,0.0,,,,,,,,
DL014,Delhi,2016,12,3,Winter,,340.67,,,0.0,,,,,,,,
DL014,Delhi,2016,12,4,Winter,,310.61,,,0.0,,,,,,,,
DL014,Delhi,2016,12,5,Winter,,280.58,,,0.0,,,,,,,,
DL014,Delhi,2016,12,6,Winter,,371.77,,,0.0,,,,,,,,
DL014,Delhi,2016,12,7,Winter,,246.52,,,0.0,,,,,,,,
DL014,Delhi,2016,12,8,Winter,,265.5,,,0.0,,,,,,,,
DL014,Delhi,2016,12,9,Winter,,395.6,,,0.0,,,,,,,,
DL014,Delhi,2016,12,10,Winter,,168.89,,,0.0,,,,,,,,
DL014,Delhi,2016,12,11,Winter,,158.29,,,0.0,,,,,,,,
DL014,Delhi,2016,12,12,Winter,,195.54,,,0.0,,,,,,,,
DL014,Delhi,2016,12,13,Winter,,196.01,,,0.0,,,,,,,,
DL014,Delhi,2016,12,14,Winter,,222.38,,,0.0,,,,,,,,
DL014,Delhi,2016,12,15,Winter,,205.33,,,0.0,,,,,,,,
DL014,Delhi,2016,12,16,Winter,,307.85,,,0.0,,,,,,,,
DL014,Delhi,2016,12,17,Winter,,371.41,,,0.0,,,,,,,,
DL014,Delhi,2016,12,18,Winter,,331.03,,,0.0,,,,,,,,
DL014,Delhi,2016,12,19,Winter,,371.19,,,0.0,,,,,,,,
DL014,Delhi,2016,12,20,Winter,,249.62,,,0.0,,,,,,,,
DL014,Delhi,2016,12,21,Winter,,213.72,,,0.0,,,,,,,,
DL014,Delhi,2016,12,22,Winter,,291.04,,,0.0,,,,,,,,
DL014,Delhi,2016,12,23,Winter,,574.09,,,0.0,,,,,,,,
DL014,Delhi,2016,12,24,Winter,,562.53,,,0.0,,,,,,,,
DL014,Delhi,2016,12,25,Winter,,311.72,,,0.0,,,,,,,,
DL014,Delhi,2016,12,26,Winter,,276.27,,,0.0,,,,,,,,
DL014,Delhi,2016,12,27,Winter,,354.33,,,0.0,,,,,,,,
DL014,Delhi,2016,12,28,Winter,,437.78,,,0.0,,,,,,,,
DL014,Delhi,2016,12,29,Winter,,574.15,,,0.0,,,,,,,,
DL014,Delhi,2016,12,30,Winter,,451.06,,,0.0,,,,,,,,
DL014,Delhi,2016,12,31,Winter,,480.5,,,0.0,,,,,,,,
DL014,Delhi,2017,1,1,Winter,,559.56,,,0.0,,,,,,,,
DL014,Delhi,2017,1,2,Winter,,470.27,,,0.0,,,,,,,,
DL014,Delhi,2017,1,3,Winter,,264.84,,,0.0,,,,,,,,
DL014,Delhi,2017,1,4,Winter,,249.31,,,0.0,,,,,,,,
DL014,Delhi,2017,1,5,Winter,,230.99,,,0.0,,,,,,,,
DL014,Delhi,2017,1,6,Winter,,216.52,,,0.0,,,,,,,,
DL014,Delhi,2017,1,7,Winter,,140.03,,,0.0,,,,,,,,
DL014,Delhi,2017,1,8,Winter,,155.52,,,0.0,,,,,,,,
DL014,Delhi,2017,1,9,Winter,,154.27,,,0.0,,,,,,,,
DL014,Delhi,2017,1,10,Winter,,113.7,,,0.0,,,,,,,,
DL014,Delhi,2017,1,11,Winter,,164.87,,,0.0,,0.0,,,,,,
DL014,Delhi,2017,1,12,Winter,,250.98,,,0.0,,0.0,,,,,,
DL014,Delhi,2017,1,13,Winter,,240.87,,,0.0,,,,,,,,
DL014,Delhi,2017,1,14,Winter,,289.24,,,0.0,,,,,,,,
DL014,Delhi,2017,1,15,Winter,,198.84,,,0.0,,,,,,,,
DL014,Delhi,2017,1,16,Winter,,184.11,,,0.0,,,,,,,,
DL014,Delhi,2017,1,17,Winter,,118.54,,,0.0,,,,,,,,
DL014,Delhi,2017,1,18,Winter,,142.46,,,0.0,,,,,,,,
DL014,Delhi,2017,1,19,Winter,,134.01,,,0.0,,,,,,,,
DL014,Delhi,2017,1,20,Winter,,113.15,,,0.0,,,,,,,,
DL014,Delhi,2017,1,21,Winter,,226.74,,,0.0,,,,,,,,
DL014,Delhi,2017,1,22,Winter,,360.04,,,0.0,,,,,,,,
DL014,Delhi,2017,1,23,Winter,,210.66,,,0.0,,,,,,,,
DL014,Delhi,2017,1,24,Winter,,207.85,,,0.0,,,,,,,,
DL014,Delhi,2017,1,25,Winter,,244.57,,,0.0,,,,,,,,
DL014,Delhi,2017,1,26,Winter,,139.07,,,0.0,,,,,,,,
DL014,Delhi,2017,1,27,Winter,,83.54,,,0.0,,,,,,,,
DL014,Delhi,2017,1,28,Winter,,86.22,,,0.0,,,,,,,,
DL014,Delhi,2017,1,29,Winter,,114.19,,,0.0,,,,,,,,
DL014,Delhi,2017,1,30,Winter,,171.17,,,0.0,,,,,,,,
DL014,Delhi,2017,1,31,Winter,,184.53,,,0.0,,,,,,,,
DL014,Delhi,2017,2,1,Winter,,127.67,,,0.0,,,,,,,,
DL014,Delhi,2017,2,2,Winter,,217.38,,,0.0,,,,,,,,
DL014,Delhi,2017,2,3,Winter,,217.97,,,0.0,,,,,,,,
DL014,Delhi,2017,2,4,Winter,,216.41,,,0.0,,,,,,,,
DL014,Delhi,2017,2,5,Winter,,,,,0.0,,,,,,,,
DL014,Delhi,2017,2,6,Winter,,115.72,,,0.0,,,,,,,,
DL014,Delhi,2017,2,7,Winter,,108.59,,,0.0,,,,,,,,
DL014,Delhi,2017,2,8,Winter,,175.97,,,0.0,,,,,,,,
DL014,Delhi,2017,2,9,Winter,,178.88,,,0.0,,,,,,,,
DL014,Delhi,2017,2,10,Winter,,151.55,,,0.0,,,,,,,,
DL014,Delhi,2017,2,11,Winter,,177.68,,,0.0,,,,,,,,
DL014,Delhi,2017,2,12,Winter,,208.67,,,0.0,,,,,,,,
DL014,Delhi,2017,2,13,Winter,,181.2,,,0.0,,,,,,,,
DL014,Delhi,2017,2,14,Winter,,255.17,,,0.0,,,,,,,,
DL014,Delhi,2017,2,15,Winter,,254.38,,,0.0,,,,,,,,
DL014,Delhi,2017,2,16,Winter,,320.6,,,0.0,,,,,,,,
DL014,Delhi,2017,2,17,Winter,,332.54,,,0.0,,,,,,,,
DL014,Delhi,2017,2,18,Winter,,,,,0.0,,,,,,,,
DL014,Delhi,2017,2,19,Winter,,,,,0.0,,,,,,,,
DL014,Delhi,2017,2,20,Winter,,172.36,,,0.0,,,,,,,,
DL014,Delhi,2017,2,21,Winter,,162.37,,,0.0,,,,,,,,
DL014,Delhi,2017,2,22,Winter,,177.42,,,0.0,,,,,,,,
DL014,Delhi,2017,2,23,Winter,,117.42,,,0.0,,,,,,,,
DL014,Delhi,2017,2,24,Winter,,104.82,,,0.0,,,,,,,,
DL014,Delhi,2017,2,25,Winter,,103.74,,,0.0,,,,,,,,
DL014,Delhi,2017,2,26,Winter,,136.79,,,0.0,,,,,,,,
DL014,Delhi,2017,2,27,Winter,,139.99,,,0.0,,,,,,,,
DL014,Delhi,2017,2,28,Winter,,236.77,,,0.0,,,,,,,,
DL014,Delhi,2017,3,1,Summer,,253.88,,,0.0,,,,,,,,
DL014,Delhi,2017,3,2,Summer,,223.66,,,0.0,,,,,,,,
DL014,Delhi,2017,3,3,Summer,,100.9,,,0.0,,,,,,,,
DL014,Delhi,2017,3,4,Summer,,128.61,,,0.0,,,,,,,,
DL014,Delhi,2017,3,5,Summer,,151.45,,,0.0,,,,,,,,
DL014,Delhi,2017,3,6,Summer,,158.86,,,0.0,,,,,,,,
DL014,Delhi,2017,3,7,Summer,,206.41,,,0.0,,,,,,,,
DL014,Delhi,2017,3,8,Summer,,142.64,,,0.0,,,,,,,,
DL014,Delhi,2017,3,9,Summer,,110.34,,,0.0,,,,,,,,
DL014,Delhi,2017,3,10,Summer,,83.64,,,0.0,,,,,,,,
DL014,Delhi,2017,3,11,Summer,,75.76,,,0.0,,,,,,,,
DL014,Delhi,2017,3,12,Summer,,98.97,,,0.0,,,,,,,,
DL014,Delhi,2017,3,13,Summer,,103.07,,,0.0,,,,,,,,
DL014,Delhi,2017,3,14,Summer,,118.05,,,0.0,,,,,,,,
DL014,Delhi,2017,3,15,Summer,,162.77,,,0.0,,,,,,,,
DL014,Delhi,2017,3,16,Summer,,178.8,,,0.0,,,,,,,,
DL014,Delhi,2017,3,17,Summer,,162.69,,,0.0,,,,,,,,
DL014,Delhi,2017,3,18,Summer,,139.94,,,0.0,,,,,,,,
DL014,Delhi,2017,3,19,Summer,,174.92,,,0.0,,,,,,,,
DL014,Delhi,2017,3,20,Summer,,196.85,,,0.0,,,,,,,,
DL014,Delhi,2017,3,21,Summer,,194.41,,,0.0,,,,,,,,
DL014,Delhi,2017,3,22,Summer,,217.39,,,0.0,,,,,,,,
DL014,Delhi,2017,3,23,Summer,,217.38,,,0.0,,,,,,,,
DL014,Delhi,2017,3,24,Summer,,169.51,,,0.0,,,,,,,,
DL014,Delhi,2017,3,25,Summer,,136.31,,,0.0,,,,,,,,
DL014,Delhi,2017,3,26,Summer,,140.19,,,0.0,,,,,,,,
DL014,Delhi,2017,3,27,Summer,,140.56,,,0.0,,,,,,,,
DL014,Delhi,2017,3,28,Summer,,198.41,,,0.0,,,,,,,,
DL014,Delhi,2017,3,29,Summer,,196.5,,,0.0,,,,,,,,
DL014,Delhi,2017,3,30,Summer,,122.72,,,0.0,,,,,,,,
DL014,Delhi,2017,3,31,Summer,,148.88,,,0.0,,,,,,,,
DL014,Delhi,2017,4,1,Summer,,141.67,,,0.0,,,,,,,,
DL014,Delhi,2017,4,2,Summer,,109.5,,,0.0,,,,,,,,
DL014,Delhi,2017,4,3,Summer,,85.69,,,0.0,,,,,,,,
DL014,Delhi,2017,4,4,Summer,,111.46,,,,,,,,,,,
DL014,Delhi,2017,4,5,Summer,,108.73,,,,,,,,,,,
DL014,Delhi,2017,4,6,Summer,,156.37,,,,,,,,,,,
DL014,Delhi,2017,4,7,Summer,,419.69,,,0.0,,,,,,,,
DL014,Delhi,2017,4,8,Summer,,226.01,,,0.0,,,,,,,,
DL014,Delhi,2017,4,9,Summer,,88.22,,,0.0,,,,,,,,
DL014,Delhi,2017,4,10,Summer,,102.72,,,0.0,,,,,,,,
DL014,Delhi,2017,4,11,Summer,,117.75,,,0.0,,,,,,,,
DL014,Delhi,2017,4,12,Summer,,138.75,,,0.0,,,,,,,,
