StationId,State,Year,Month,Day,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Predicted_AQI
21,4,2016,9,5,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.3
21,4,2016,9,6,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,113.95
21,4,2016,9,7,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.75
21,4,2016,9,8,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.75
21,4,2016,9,9,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.75
21,4,2016,9,10,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.95
21,4,2016,9,11,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,114.65
21,4,2016,9,12,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,117.35
21,4,2016,9,13,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,117.35
21,4,2016,9,15,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.75
21,4,2016,9,16,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.75
21,4,2016,9,17,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.75
21,4,2016,9,18,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.75
21,4,2016,9,19,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.75
21,4,2016,9,20,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,118.35
21,4,2016,9,21,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,118.35
21,4,2016,9,22,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,118.25
21,4,2016,9,23,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,117.05
21,4,2016,9,24,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,116.35
21,4,2016,9,25,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,112.45
21,4,2016,9,26,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,111.9
21,4,2016,9,27,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,111.9
21,4,2016,9,28,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,109.25
21,4,2016,9,29,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,107.35
21,4,2016,9,30,0,56.15,114.85,,27.18,28.18,36.325,0.0,9.05,30.88,1.38,5.32,109.25
21,4,2016,10,1,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,2,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,3,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,4,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,5,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,6,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,7,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,8,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,9,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.05
21,4,2016,10,10,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,11,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,12,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,13,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,206.2
21,4,2016,10,14,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.6
21,4,2016,10,15,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.6
21,4,2016,10,16,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,211.8
21,4,2016,10,17,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,211.8
21,4,2016,10,18,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,211.8
21,4,2016,10,19,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,211.8
21,4,2016,10,20,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,211.8
21,4,2016,10,21,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,213.5
21,4,2016,10,22,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,213.5
21,4,2016,10,23,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,213.5
21,4,2016,10,24,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,215.1
21,4,2016,10,25,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,215.1
21,4,2016,10,26,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,215.1
21,4,2016,10,27,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,214.65
21,4,2016,10,28,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,204.25
21,4,2016,10,29,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,201.55
21,4,2016,10,30,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,201.55
21,4,2016,10,31,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,201.55
21,4,2016,11,1,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,2,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,3,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,4,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,5,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,6,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,7,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,8,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,9,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.0
21,4,2016,11,10,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,11,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,12,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,13,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,205.15
21,4,2016,11,14,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,209.55
21,4,2016,11,15,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,209.55
21,4,2016,11,16,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.75
21,4,2016,11,17,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.75
21,4,2016,11,18,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.75
21,4,2016,11,19,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.75
21,4,2016,11,20,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,210.75
21,4,2016,11,21,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,212.45
21,4,2016,11,22,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,212.45
21,4,2016,11,23,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,212.45
21,4,2016,11,24,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,214.05
21,4,2016,11,25,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,214.05
21,4,2016,11,26,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,214.05
21,4,2016,11,27,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,213.6
21,4,2016,11,28,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,203.2
21,4,2016,11,29,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,200.5
21,4,2016,11,30,2,56.15,234.66,,27.18,28.18,35.405,0.0,9.05,30.88,1.38,5.32,200.5
21,4,2016,12,1,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,205.35
21,4,2016,12,2,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,205.35
21,4,2016,12,3,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,204.4
21,4,2016,12,4,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,204.75
21,4,2016,12,8,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,204.75
21,4,2016,12,9,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,204.75
21,4,2016,12,10,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,206.9
21,4,2016,12,11,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,206.9
21,4,2016,12,12,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,206.9
21,4,2016,12,13,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,206.9
21,4,2016,12,14,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,212.7
21,4,2016,12,15,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,212.7
21,4,2016,12,16,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,211.6
21,4,2016,12,17,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,211.6
21,4,2016,12,18,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,211.6
21,4,2016,12,19,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,211.6
21,4,2016,12,20,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,211.6
21,4,2016,12,21,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,214.0
21,4,2016,12,22,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,214.0
21,4,2016,12,23,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,214.0
21,4,2016,12,24,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,215.6
21,4,2016,12,25,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,215.6
21,4,2016,12,26,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,215.6
21,4,2016,12,27,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,215.15
21,4,2016,12,28,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,204.75
21,4,2016,12,29,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,202.05
21,4,2016,12,30,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,202.05
21,4,2016,12,31,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,202.05
21,4,2017,1,1,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,1,2,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,1,3,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,1,4,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,1,5,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,6,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,7,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,8,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,9,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,10,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,1,11,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.75
21,4,2017,1,12,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.75
21,4,2017,1,13,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,196.05
21,4,2017,1,14,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,196.05
21,4,2017,1,15,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,196.05
21,4,2017,1,16,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,196.05
21,4,2017,1,17,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.0
21,4,2017,1,18,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.0
21,4,2017,1,19,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.0
21,4,2017,1,20,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,195.7
21,4,2017,1,21,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,196.2
21,4,2017,1,22,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.1
21,4,2017,1,23,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.1
21,4,2017,1,24,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.25
21,4,2017,1,25,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.25
21,4,2017,1,26,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.7
21,4,2017,1,27,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.7
21,4,2017,1,28,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.7
21,4,2017,1,29,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,195.15
21,4,2017,1,30,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,194.9
21,4,2017,1,31,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,194.05
21,4,2017,2,1,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,2,2,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,2,3,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,2,4,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.3
21,4,2017,2,5,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,6,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,7,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,8,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,9,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,10,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,197.8
21,4,2017,2,11,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.75
21,4,2017,2,12,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,198.75
21,4,2017,2,13,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.6
21,4,2017,2,14,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.6
21,4,2017,2,15,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.6
21,4,2017,2,16,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.6
21,4,2017,2,17,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,193.55
21,4,2017,2,18,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,193.55
21,4,2017,2,19,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,193.55
21,4,2017,2,20,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.25
21,4,2017,2,21,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,192.75
21,4,2017,2,22,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,193.65
21,4,2017,2,23,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,193.65
21,4,2017,2,24,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,194.8
21,4,2017,2,25,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,194.8
21,4,2017,2,26,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,195.25
21,4,2017,2,27,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,195.25
21,4,2017,2,28,7,56.15,240.325,,27.18,28.18,46.0,0.0,9.05,30.88,1.38,5.32,195.25
21,4,2017,3,1,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.75
21,4,2017,3,2,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.75
21,4,2017,3,3,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.85
21,4,2017,3,4,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.7
21,4,2017,3,5,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.7
21,4,2017,3,6,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.7
21,4,2017,3,7,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.7
21,4,2017,3,8,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,9,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,10,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,11,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,12,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,13,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,14,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,15,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,16,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,17,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.2
21,4,2017,3,18,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.2
21,4,2017,3,19,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,140.15
21,4,2017,3,21,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,22,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,23,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.15
21,4,2017,3,24,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.35
21,4,2017,3,25,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.35
21,4,2017,3,26,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.35
21,4,2017,3,27,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.35
21,4,2017,3,28,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,139.55
21,4,2017,3,29,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.6
21,4,2017,3,30,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.6
21,4,2017,3,31,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.6
21,4,2017,4,1,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,144.05
21,4,2017,4,2,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,144.05
21,4,2017,4,3,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.15
21,4,2017,4,4,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.0
21,4,2017,4,5,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.0
21,4,2017,4,6,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.0
21,4,2017,4,7,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.0
21,4,2017,4,8,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,9,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,10,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,11,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,12,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,13,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,14,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,15,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,16,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,17,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.5
21,4,2017,4,18,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.5
21,4,2017,4,19,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.45
21,4,2017,4,20,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,142.05
21,4,2017,4,21,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,22,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,23,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.45
21,4,2017,4,24,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.65
21,4,2017,4,25,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.65
21,4,2017,4,26,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.65
21,4,2017,4,27,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.65
21,4,2017,4,28,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,141.85
21,4,2017,4,29,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,148.6
21,4,2017,4,30,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.05
21,4,2017,5,1,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,144.3
21,4,2017,5,2,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,144.3
21,4,2017,5,4,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.25
21,4,2017,5,5,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.25
21,4,2017,5,6,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.25
21,4,2017,5,7,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,145.25
21,4,2017,5,8,5,56.15,168.88,,27.18,28.18,30.96,0.0,9.05,30.88,1.38,5.32,143.7
